delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,state
1589450,303452,62414,124994,22212,61145,13569,11181,963101,152619,71220,84089,12376,13889,5690,3794,-552836,-93507,-69919,-43650,-10000,-8883,-3188,-2908,613624,271621,-33232,-65615,7082,-614,8890,-188,1818259,274384,76732,231980,32426,151265,17934,25257,easy
344778,38111,18121,10313,12155,8439,5247,1862,1604429,444236,185349,78933,65494,69376,64054,13909,-1443553,-421286,-181753,-77052,-61396,-62688,-62006,-13162,-1414937,-381166,-140036,-54041,-34434,-55918,-55300,-10524,-920464,-415923,-179895,-74768,-64188,-64206,-59114,-12456,difficult
822130,428523,70056,88162,34284,25201,17281,7430,215109,34748,7277,8649,4513,3405,3996,2165,779324,30951,79674,-3320,5186,4541,521,5086,-39467,282,-4077,4775,-805,398,-1141,-1093,1081205,1150092,112739,237083,84932,60449,40474,11801,easy
1049300,412705,183098,201035,37006,67211,14045,6763,990702,112660,46773,56846,15780,14544,6850,3384,-359550,123285,58478,15124,13889,6839,1677,-573,314863,742763,344674,392993,55520,155502,15393,11005,220482,34088,5824,24449,-5731,-4341,4516,-294,difficult
1314461,312097,114456,51102,20976,14046,10941,7385,816223,166627,36335,16873,9548,8020,8646,3471,701679,-119621,-33153,-14334,-7405,-5656,-6455,-2200,1152798,499532,291717,111057,42499,15253,16390,14853,-359764,56499,-24200,5963,-809,8480,-3049,-910,easy
1031794,1098966,193710,40635,98310,52316,57108,27310,1083433,146777,53969,54101,47779,33143,16486,8318,432489,2052081,459465,29441,159510,65909,102111,51761,-806153,-61363,-45668,-34930,-13917,-23647,-8845,2790,218747,865848,5425,-34908,6000,15256,28599,2426,difficult
686524,132652,25000,22704,7348,8883,9552,4675,1117763,156973,30783,10026,28650,16565,16323,4340,-1054863,-126834,-20423,1256,-24383,-15004,-14056,-3841,-132297,131050,-7060,35030,-16922,3850,6004,7313,-106557,-77178,10135,1748,-22601,-11891,-12261,-2468,easy
882253,394909,227255,103927,126473,87159,27414,24155,916252,238018,38246,49154,26009,61942,32824,24134,538099,307684,535959,153200,263691,133928,14968,20308,-655420,164142,38038,38615,20836,-21578,-17584,-3438,15324,-1153,-6969,-27496,16865,-36698,-13613,-16808,difficult
973022,109494,55045,14283,12527,17899,19178,4598,1426716,159421,127976,23782,15405,21343,27421,15957,-361832,-15144,-96390,-14020,-4941,-1166,-1433,-10244,-1143495,-56026,-6833,1485,7247,4103,-2267,-8653,144245,-78610,-115569,-15962,-10941,-13269,-21028,-15180,easy
1196003,262263,46914,27495,21589,13323,13002,3316,679246,119766,25568,19435,17793,9420,7068,2598,1197450,116431,21589,-1255,371,3948,12473,-302,333017,258018,37478,20642,10992,12347,-187,1017,19805,53041,4972,4792,26,-4587,5517,1439,difficult
1566811,327293,63696,26625,37216,43304,43532,12550,899072,325884,30830,22985,10463,19619,10107,7978,669520,-39464,58286,14094,14111,26695,35576,12545,1506120,172560,36745,-831,50773,52173,71610,6187,-172424,-128868,3567,-2342,15374,-7813,-6911,-5017,easy
674664,113366,31216,6395,6643,10767,2807,1367,590528,74283,13497,4962,7671,5726,2221,1120,1007041,-40235,29987,-419,-1492,4813,824,65,-512825,106680,-96,-748,-709,-781,636,67,-241808,50804,23267,5467,-883,11092,297,609,difficult
1204396,166908,38584,17817,14375,15681,14219,3979,1270477,218519,26368,35938,14806,22407,15391,5172,-498316,-2740,6643,-24912,-8995,-6110,-10094,-1350,768670,-95413,44209,-13703,11326,-11951,2057,-663,-468597,-56680,-14204,-15747,-3625,-2118,4522,-1566,easy
1636068,473414,360753,84912,81615,17463,22576,14838,1478983,382270,74357,135184,76375,25046,10255,8414,1067176,189316,591399,-12304,40064,-3450,11461,12676,-729299,-139319,85145,-116163,-46799,-14727,8751,-4304,133379,223436,182643,-22348,22455,-4572,16751,10899,difficult
149074,60488,13676,2822,4885,7287,5774,1592,769162,279436,32607,45607,22558,10298,9446,3163,-523881,-200110,-22119,-42824,-18545,-2824,-5259,-240,-728944,-243860,-29986,-43878,-21360,-8337,-7434,-2595,-607438,-212874,-4688,-41652,-13113,2129,1676,-1879,easy
1372356,192536,37979,22160,18204,12050,2934,3641,517294,190054,13702,22310,9555,5717,3567,2822,1758087,259898,70318,14199,37561,18497,-118,2176,165161,-154610,-9318,-15547,-7324,-4079,-2504,-2324,641939,-97842,11832,898,-4291,4580,722,2605,difficult
819886,233754,12604,34916,25690,17262,16893,5776,656236,431385,25187,30126,15072,12913,8281,9782,-539065,-403901,-19026,-28651,-8831,-8319,-4909,-7504,49812,-361722,-10790,-11770,22867,-45,-232,-7832,980204,172729,-7934,54792,17817,21411,30976,3319,easy
1425317,128031,76251,24537,18205,30554,9151,8402,1401346,391286,139047,74232,36819,53793,50501,29261,448353,-289167,-123695,-49961,-8037,-29278,-40303,-9436,-617104,-292288,-106490,-39583,-27150,-47682,-47690,-27895,240665,-208311,41796,-59540,-20655,7244,-36057,-25245,difficult
768745,71775,23018,7207,10184,15565,7897,3995,585815,119939,33888,19917,25081,16002,12370,5460,541330,-64418,-17899,-12991,-13606,11743,-1814,1445,296026,-29696,8700,-10364,-9436,313,-3961,-1931,-288566,-50377,-23412,-14774,-21648,-13366,-7645,-3908,easy
991880,609114,72579,13165,74298,34423,13176,7546,788874,472899,182676,94387,58744,33351,9385,5838,202787,134215,-99061,-87169,52757,133,7181,3769,617729,542974,-89839,-71654,39991,27377,7625,6254,-211497,-268544,-141392,-84844,-46085,-24293,-3433,-4899,difficult
1308085,104754,51468,29380,21055,33004,10082,12234,1183119,472244,80152,73765,75411,39186,31038,10348,-279862,-432505,46945,-64331,-40183,14592,-18782,17983,-132332,-351511,-66136,-48582,-69939,-28687,-23489,-8782,787091,-318453,-66862,-20243,-52946,-4450,-20597,-3544,easy
712691,85192,25791,21891,12353,12601,2069,1616,1269963,262135,26784,22531,15554,7564,4935,2180,-146116,-191425,5835,13578,-2484,13996,-2490,-1460,-480460,-199218,6189,-8898,-9459,-1947,-3505,-787,-1045241,-140185,-15002,-6600,2340,3063,-2604,554,difficult
837327,498710,121457,59869,51978,53175,15439,19215,889964,272426,217244,54932,53633,64737,17832,20808,-270957,-76957,-113676,-6838,13982,1335,6388,4936,254449,955095,38041,59066,336,4503,-4169,-1453,-141404,-199286,-211726,-37416,-19284,-40523,-9398,-8263,easy
1047015,144186,21445,13123,7019,8840,6407,4067,1493006,130464,18898,20207,14204,15714,19609,6558,605529,-27970,-4952,6029,-8088,-8462,-14932,-4315,-1360278,-85369,-11484,-14738,-10998,-7606,-14565,-2874,-583225,154505,24077,-12542,-2468,-4555,-10109,-283,difficult
612763,186892,26236,6876,12371,13944,11128,5535,848300,194480,25665,51459,29863,19842,14054,11719,246151,118384,14838,-38977,-5793,3529,-2035,-5445,-164984,-7542,6679,-45790,-21442,-9341,4773,-6087,-787777,-133605,-19804,-48983,-25241,-11882,-11516,-7021,easy
738586,140303,41316,32397,18413,44493,11848,4812,521423,142177,16122,9377,13546,6706,2156,2276,1130,-30420,97967,20853,20048,106592,20273,7136,483031,-63653,-10553,5051,-11570,-3441,1347,-746,167329,88452,-11831,43157,6124,10211,7457,1217,difficult
295899,187135,32998,7722,17451,17367,8272,4194,347474,147938,16668,14298,22321,23064,13090,10132,8710,-53065,-15582,-10640,-13257,-15468,-9837,-5656,-238423,-91679,-7321,-3509,-16281,-11088,-6607,-7170,74987,262334,71893,-5580,14929,9466,1989,-4987,easy
988870,110781,60369,25672,21666,12641,5877,2296,1867119,216416,72744,52680,42981,15064,9241,5415,-247234,-120829,9576,-28192,-12909,-1199,-703,-2694,-680403,-27673,6347,-6434,-17659,5755,-4270,-2304,-1707111,-168403,-53049,-46397,-33376,-11824,-5118,-4360,difficult
1242112,112968,29821,24802,13352,8370,6287,3186,615460,594666,117706,127041,85680,105431,54503,31605,380695,-391446,-96366,-83912,-72404,-93549,-43176,-27880,1488707,-512133,-112214,-115582,-75810,-102174,-51299,-30115,10553,-541515,-55076,-107223,-68771,-95460,-50172,-27262,easy
922820,96861,43078,18708,8094,6088,2771,1787,1641625,84066,26652,35071,16847,8068,5782,3580,-462675,38398,52542,-4372,-3481,-2195,-1299,-167,-152693,33836,13233,-13878,-8482,2117,-2432,-2289,-1541046,-33849,-16497,-30839,-14297,-5862,-5301,-2922,difficult
620126,107823,20514,8700,5615,10043,4390,3706,1175079,253454,55978,31217,39918,18332,11378,17934,-302890,-44199,-16201,-12783,-33872,-1794,-8132,-14151,-972747,-192524,-46656,-29119,-36383,-16081,-9384,-16079,-389223,-200170,-43536,-25649,-32655,-6991,-3449,-12455,easy
1738078,367636,87836,69682,28620,16545,13986,13205,744281,69930,9211,1776,5928,6704,1080,1555,-147717,766016,73740,63085,44420,21591,8961,18670,2884515,136918,120282,135616,20746,11403,28603,14880,244593,-9817,41852,5017,2911,-3471,1154,1401,difficult
612122,173315,77554,23190,8262,10712,11111,10495,495639,59867,26006,23594,9312,10380,4961,6193,24109,10273,17087,7271,-4818,-3422,884,3484,247509,378131,155994,11801,6103,11806,18689,14330,77832,-48061,-18436,-20283,-4436,-7389,-1123,-4908,easy
1124256,162143,92948,29952,12394,15920,10817,3463,930520,77428,37088,26198,8091,15310,3659,2983,399936,107448,3754,18927,5796,5166,877,4060,185049,84324,88885,-15459,1487,-7378,15687,-2072,-3777,62373,74941,7795,5626,4043,4909,-547,difficult
1291751,475601,76049,18807,15267,37253,7161,6874,534481,260037,55759,29467,60768,18632,11599,3548,1607905,905295,83971,4138,-37524,62234,4101,12769,869724,-110142,27031,-9591,-39326,9325,-7690,-904,-205820,-148462,-50133,-26527,-59654,-15697,-9724,-1888,easy
1131736,552863,66751,153955,64645,37545,10219,6422,501932,51672,22532,27810,4717,4536,3316,813,44528,35004,-104,-17229,-2367,158,-1315,134,1203310,1381376,76748,394832,168405,91136,17767,14595,641575,87194,56012,833,13745,7732,4256,2099,difficult
825288,82705,37537,24179,6676,9073,2977,2067,1063406,329849,82505,31823,23059,15115,14035,8236,-506886,-269903,-10257,-4590,-16178,327,-9436,-3821,-985950,-306483,-77858,-29753,-17779,-14104,-13112,-7773,778481,-165047,-46790,11412,-15192,-4348,-10625,-6912,easy
1157596,63919,24191,27891,16622,12709,11159,5408,1255044,555865,70959,30046,45624,37122,26796,9532,-405656,-480595,-30987,12247,-34178,-17167,-8520,469,-1000923,-513424,-58179,-27668,-41055,-33644,-23607,-8090,1114235,-481820,-51138,8955,-11773,-22427,-14783,-4752,difficult
683521,134058,30940,125572,18772,28069,12805,3438,1197025,329884,68705,82240,29000,12687,7308,7226,560968,17770,9298,285406,17326,59129,29647,1441,-1017977,-306172,-59374,-79757,-25086,-10318,-6865,-6723,-1083502,-299075,-63220,-75654,-22923,-2666,-6290,-6081,easy
731062,90085,13265,12583,8984,3878,3407,2368,528092,107661,12439,53361,17674,18349,6351,3876,566297,-47674,4009,-48909,-13962,-15789,-3362,-258,-389155,-97923,-11219,-52283,-16767,-17700,-5915,-3136,431768,92868,9689,-21141,4660,-9925,446,-1129,difficult
135073,33896,8263,26407,10216,8876,3342,4165,923470,164881,59486,34922,23781,14930,5034,5229,-736718,-142908,-58760,-24417,-18087,-5058,-2873,-4092,-746669,-106469,-50280,-15771,-13392,-7420,-4071,-3598,-881805,-143577,-44630,14643,-9216,-5683,1869,4497,easy
437467,192601,53688,14548,33375,18668,10804,4534,812687,235347,102745,28527,26457,19016,11436,24661,-590602,-109001,-79699,-4376,-9380,-4135,2535,-20127,-65259,-78403,-95748,-18369,-14507,-6350,-3542,-22097,-469800,59166,28275,-19192,44640,9440,-888,-18158,difficult
764162,164845,17511,25598,23934,12845,6303,5034,586210,70995,14369,5339,7195,5742,2435,2275,89760,52479,7539,13297,17279,-1142,112,-513,62861,193473,2437,34198,25503,12233,10256,5970,381235,35599,-551,13282,7434,10219,1235,2821,easy
720950,81327,45045,28227,14448,10792,6326,801,1401521,382265,15815,37716,17060,20405,6940,6700,-1276206,-379895,-15443,-35817,-15207,-19194,-6520,-6461,-892807,-277203,60096,-22400,-2627,-4363,-3652,-5670,127299,-245717,43038,29751,9997,-5282,8329,-5567,difficult
1068519,59579,9124,18873,12098,8163,2234,1365,190164,75104,12198,8841,4970,3882,3069,1088,884178,-40804,1250,3842,6271,11023,-369,-17,-76833,-8937,-7293,-4775,2180,-1556,-2399,-735,1827721,3165,-3180,31029,12934,3376,263,1582,easy
609882,85627,23703,14562,7064,5439,1469,1554,1883983,211050,46952,35181,17309,9173,3798,2378,-685051,-98388,-21488,-23067,-12667,-1902,-505,877,-1722806,-201404,-43190,-16185,-15785,-6774,-3332,-2000,-1414447,-76478,-5069,-22605,-2284,-2525,-3149,-1349,difficult
562990,55325,19749,9353,12638,5957,2096,1807,816200,88583,14817,19161,8768,11920,5265,2902,-623081,-74471,-8517,-17568,-6309,-9048,-4821,-2245,116364,-9210,-12430,-4954,13123,-5316,-1541,566,-252912,-16092,35742,-6902,4795,-3525,-3144,-1607,easy
328427,52090,14026,14569,4351,4028,2053,1772,1253818,257520,72196,19189,20573,23600,9341,9270,-789199,-194580,-53557,-9365,-18577,-17662,-8401,-8544,-873156,-196655,-65235,12096,-17648,-19778,-6204,-7155,-1113817,-225055,-55717,-16590,-12441,-21275,-7258,-6794,difficult
862732,256353,53467,39941,29559,25467,6663,5575,1793612,178080,71209,21237,26353,23562,15922,14001,-1042460,-73306,4852,-3655,-17754,-19829,-11405,-9959,-831756,305235,-11278,74889,34426,32200,-6120,-5881,-918425,2890,-46801,-15123,-7055,-6655,-10253,-9439,easy
1790300,124988,28514,59750,14450,9576,19027,4629,1127750,122443,22956,33249,14043,15056,16512,4437,2505545,126216,29298,102542,19287,3027,31693,5415,208454,-15222,2140,6934,-7186,-6642,-9099,-1067,-726350,-103359,-14763,-29973,-10881,-12826,-15050,-3773,difficult
667820,228692,78787,58255,19597,23453,13864,4785,330736,118065,9062,13305,7343,4765,4399,1526,99030,203760,69464,80422,18019,37059,23107,2386,24760,-1666,740,2581,625,255,-2622,-819,887463,129788,138971,51846,18117,18751,7911,8209,easy
405166,307334,32902,26746,17260,10059,7164,3109,916040,208535,19880,12244,19852,10176,8343,5691,-797137,-30347,1578,-3297,-12411,8594,-5173,-3701,-804374,-182245,-11427,-7145,-18561,-6549,-7679,-5134,68890,508989,48916,53949,23197,-2396,9315,1089,difficult
689883,124111,47991,53052,36255,10310,14296,9799,775254,131785,26659,10170,8608,4782,1330,1448,1090935,35210,28981,73145,54982,4145,31745,22394,-613828,-77819,51863,57982,33643,13704,7015,2631,-733221,19587,-16847,-2481,-5684,-1264,139,27,easy
875359,118885,9138,33378,11143,5293,4829,3620,1627121,253598,67031,26177,21476,30091,20908,11468,-516678,-18654,-56574,64264,4498,-21091,-13032,-5440,-135650,-166016,-54443,-20017,-15903,-24923,-15210,-7861,-1602957,-219469,-62662,-22645,-19593,-28380,-19994,-10242,difficult
303302,36195,4124,4390,3498,2969,1078,1003,1438109,620153,36382,28721,24698,14812,8830,6853,-1393093,-599735,-31449,-22264,-22208,-12575,-8261,-6616,-1268005,-553654,-32051,-25273,-23815,-10519,-8014,-6022,-743324,-598484,-33274,-25456,-17578,-12435,-6981,-4913,easy
954106,136517,18827,41673,7375,12348,5787,5048,931373,420744,59893,45655,10264,6590,8235,7764,-572516,-312579,-37898,40679,-5127,3871,-2692,-4485,572895,-199887,-50876,-12609,1345,9683,-1572,379,67819,-340215,-34423,-40015,-4884,3720,-3081,-4043,difficult
1172918,205773,31912,6565,13342,6569,3531,1495,1185933,602546,183784,106114,26037,30026,5932,7654,-1144179,-581882,-180885,-103715,-24220,-28725,-5464,-7348,-1094760,-587304,-181446,-102451,-25502,-28891,-5368,-7412,2199895,-21133,-93286,-92482,11638,-12756,3630,-3717,easy
724021,21465,9412,11876,2049,3744,2918,795,873494,35742,14318,5786,3689,11259,4744,3643,491969,9020,-8461,16880,-682,-5078,2109,-2693,-750434,-25071,-13867,-3347,-3056,-9581,-4037,-3346,-189955,-26780,7609,4737,-1181,-7886,-3550,-2506,difficult
684113,138319,40141,9625,9009,7793,4932,4127,942851,173889,33017,29514,6974,17311,7952,6065,-59822,-84471,-23346,-20589,1302,-12383,-3548,-890,-759935,-105857,268,-17827,-2208,-8090,-3062,-1276,43542,83617,44449,-21251,7010,-8082,-2449,-3649,easy
1339691,106896,55279,35087,25723,15211,5827,3133,1270294,138759,39335,25234,5516,5705,3774,2015,-421995,-29695,42784,11964,17739,10584,1028,-1020,187695,1534,-9553,1737,19866,17449,2350,2371,442491,-67429,14602,15858,23017,486,2782,2003,difficult
627983,334131,30608,44719,23689,14732,12046,10375,830151,66343,23061,28775,12393,8915,4165,2766,-517678,436716,31096,75508,42885,16088,24512,22124,713139,430047,13550,691,3011,9958,3154,3356,-801966,-63399,-22004,-28368,-12008,-8594,-4024,-2653,easy
498182,120777,6554,20317,8122,6485,3369,2420,823795,53796,17231,7551,8566,5484,3166,1339,-117936,223896,-11901,36664,1082,3429,3245,2758,-152198,9679,-7806,6819,4268,2411,-923,683,-706705,-32633,-12325,-5186,-6681,-2837,-1714,-199,difficult
650914,319264,76407,46225,28222,19410,8964,11527,616424,64987,43098,24856,14516,12502,8634,6505,983781,80530,41,-10680,-9816,490,-3415,-1381,-422428,733108,134931,97834,61383,28953,10389,22216,-457884,-50807,-35046,-23047,-10449,-8720,-5984,-5770,easy
719200,498232,54579,20301,18352,17609,3436,3594,708502,179997,24873,15860,11593,10783,2539,3965,545156,169556,10821,21158,25681,14134,1997,1899,-653798,203881,30847,-1545,-5546,2740,278,-970,140736,581267,47449,-6289,142,3603,416,-2041,difficult
987423,42963,19928,20643,4917,6226,4328,1484,1025227,108631,52274,53384,19440,24410,7577,6133,1214302,-52829,-25992,-3405,-12428,-15703,-4615,-4698,-386272,-47216,-34434,-44546,-15270,-15687,1720,-3534,-941441,-96960,-36613,-50272,-15872,-23161,-6851,-5716,easy
1033620,126744,34999,11754,6825,8183,4415,3087,360940,245529,28631,16978,10940,9038,5237,2838,1949341,61696,12418,8687,-2353,911,271,2156,-19471,-199974,29083,-11490,-1549,-1185,444,801,88170,-218076,-22396,-12870,-8444,-2292,-3180,-2211,difficult
598271,114256,20043,12814,10868,9101,3550,3782,600646,182513,111606,73669,18135,25268,5786,2861,-366101,-117637,-91583,-67544,-9663,-21485,-4418,-1799,164199,-86927,-95045,-62081,-13680,-22330,-3250,-1497,194777,-208,-88061,-52940,1543,-4686,961,6059,easy
1099161,61431,55667,21411,21578,16181,14200,5804,319308,146287,18611,5840,6483,4627,19505,5856,1758189,-55156,113430,44881,30729,19805,5002,-849,251517,-113611,-16854,-3309,8498,12205,-6279,2289,329853,-85802,14593,5142,6058,2652,-14637,-1597,difficult
699588,359108,17194,24869,6076,11092,2012,2230,552569,56173,31514,8693,6063,3949,2197,1863,1326782,923158,3269,52999,7390,24178,2039,3516,-382905,7578,-18087,-2040,-3549,-2717,-1386,-1099,-502819,-21932,-28141,-2432,-3803,-31,-1209,-1316,easy
1060129,66704,41396,8010,13687,10709,5306,1867,755017,270020,9522,11787,24615,7739,4191,5604,894204,-153628,100051,1889,-5395,6609,7443,-3652,-287887,-240983,-3512,-6864,-19839,-3661,-2751,-4206,309018,-215338,-916,-6356,-7549,5962,-1348,-3354,difficult
935519,142097,43097,19787,6422,8125,4148,2001,400423,68036,8707,13777,6011,7290,3737,2143,1474778,270712,79353,16129,3498,9624,4485,1447,-385135,-62699,-7899,-11260,-2271,-4037,-2302,-1198,515646,14171,31716,13162,5,-3083,-951,-674,easy
139039,78942,20379,7190,13296,8403,2065,1174,1013304,157030,17464,31812,11905,18990,10097,10757,-681938,68282,41732,-12209,25392,5345,-5167,-7491,-970429,-151273,-16493,-30828,-10610,-18553,-9464,-10629,-970429,-151273,-16493,-30828,-10610,-18553,-9464,-10629,difficult
300182,24086,4175,2588,1841,2457,835,496,996618,297299,124186,42796,33719,23731,4883,3132,-874080,-268966,-121267,-39776,-32997,-21148,-4157,-2516,-345553,-271592,-117891,-41112,-29999,-21653,-4331,-2792,-869674,-279081,-120876,-39735,-32639,-21020,-3656,-2601,easy
554291,46581,5279,2985,2245,1959,1555,1124,1092151,350685,75741,103328,30383,25671,7945,6069,409311,-340778,-74533,-99375,-27119,-23100,-6735,-5754,-1054732,-332516,-71979,-101641,-29762,-24628,-7126,-5037,-968159,-239019,-64873,-100012,-27532,-23408,-5308,-4044,difficult
1212105,239479,57404,61301,9340,22301,8425,4204,360465,296268,7985,8856,22541,9156,3985,2429,1553500,45089,81138,60394,-10129,21181,3805,-335,-97130,-202420,3507,-3713,-20219,-5020,-2471,-1515,1098550,-13036,63611,100653,-9255,23274,11987,7174,easy
1022414,136416,44270,17551,7265,9793,3180,1273,558079,71655,13131,10297,2280,3495,1292,715,1430700,28110,61257,22024,4238,7850,4271,304,189577,170829,36982,6531,8791,10010,2130,1737,-227271,-4657,-4821,-6794,1927,1033,-738,-367,difficult
721977,138280,24632,22415,9865,7635,2022,1743,965265,163341,69462,16966,14392,23089,9507,2884,-593515,-103919,-52499,-14473,-8106,-16913,-8987,-2537,-346564,-100788,-48312,-3039,-4520,-18732,-6386,-1253,210215,129524,-33680,33859,-955,-10718,-7081,367,easy
1117107,335881,153499,64517,15789,23460,10513,7438,94803,27730,6054,4379,3921,3669,980,890,1196069,145257,161946,26242,6455,24035,9080,2691,1643827,777489,285007,156545,30147,37676,20000,17677,227015,1707,-4617,-2373,-997,-2338,-481,-725,difficult
688094,60950,12509,17576,3983,20098,6723,2213,1029169,98524,28700,28724,11987,17344,8608,4357,-685821,-55704,-12207,-10621,-8720,-10450,-6617,-2606,17506,-68585,-17510,-19344,-7453,12164,1317,-1669,-354910,11567,-18856,-3480,-7840,6547,-354,-2158,easy
619102,340851,14196,13360,6549,19574,11947,4369,629584,86593,25680,7248,6486,7462,12697,5877,841110,743802,-13350,16792,7211,40153,12554,3555,-269084,82173,2838,6409,-1660,1357,-4254,-2664,-603471,-63202,-23941,-4866,-5363,-5173,-10549,-5416,difficult
611412,108285,41251,26506,12389,6278,6452,3891,430693,20279,6642,4713,2264,1892,1113,981,810171,205397,94181,48731,12284,11174,11618,8714,-38453,71246,13599,20824,19625,2944,4574,561,-229561,-12625,-3954,-4177,-1533,-960,-176,-546,easy
1564804,190963,23663,71464,20599,18167,10024,6095,1174529,517943,129485,145108,54044,32218,23949,7777,317501,-182444,-80195,-6840,-19810,-977,-8844,4088,209565,-434885,-124686,-106127,-34489,-16375,-15890,-4239,643760,-363611,-112586,-107965,-46035,-24802,-17042,-4896,difficult
1108775,171444,36791,93799,30334,20756,10614,5484,706417,135201,93162,20358,22532,23974,12188,5698,402316,196384,-69724,169970,8503,8796,893,783,57241,-100061,-81198,-11964,-17828,-21837,-8447,-4480,747516,12406,-18192,62318,32731,3387,2831,3055,easy
1084858,47429,6632,14814,9513,3918,3251,1620,873441,121356,23203,33782,16612,7315,4801,2589,1110261,-107766,-19693,-24073,-10957,-5198,-2668,-1509,195406,-23997,-13691,-7434,4883,-917,1158,-29,-671416,-90017,-16328,-25398,-15223,-4077,-3139,-1370,difficult
