delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_cc0,delta_cc1,theta_cc0,theta_cc1,lowalpha_cc0,lowalpha_cc1,highalpha_cc0,highalpha_cc1,lowbeta_cc0,lowbeta_cc1,highbeta_cc0,highbeta_cc1,lowgamma_cc0,lowgamma_cc1,midgamma_cc0,midgamma_cc1,state
601390,176554,73099,42980,19652,10582,10639,6009,1563934,-59485,-48044,-16354,1302,675,3546,1787,-484129,-165910,-68239,-41323,-15498,-7540,-9162,-5168,-555464,-109224,-48167,-24612,-3287,1372,-3744,-1089,-2048063,-71335,-106425,56686,-20195,20072,-24969,16711,-16800,12211,-8215,8912,-12708,5418,-6955,4079,easy
442924,155640,33166,17671,10927,6978,5286,2746,307502,-57456,7138,-14245,-8547,-2253,-3012,-816,112205,352281,14532,6190,-3296,1796,5564,6394,566651,17827,-11426,-11281,-3708,13776,2882,1645,-195297,454446,409737,-334454,7394,-25958,20435,-17471,5251,-412,4049,11980,8576,-2682,7210,-4749,difficult
388030,89739,23068,15305,15976,7800,12690,9013,626901,68119,11111,-916,2635,1749,-9113,-6293,82707,215297,64543,-4214,-6820,6012,6647,-74,-150936,-61475,-21925,-11826,-12807,-4627,-10703,-7989,-544194,-233643,147178,-276772,53432,-86468,-3298,-7612,-9455,-5987,4263,-10639,15760,-17350,6219,-7915,easy
242917,87610,10043,9826,12534,7763,5932,4599,-230934,-70607,2494,-1920,-4227,6304,1931,9225,-219231,-39219,5590,-2107,61,3718,2325,313,-198665,-68897,-4926,-7033,-9035,-3071,-4420,-2453,11703,20566,31388,-29678,3096,-10516,-187,-4926,4288,-9096,-2586,-6789,394,-6745,-8912,-2766,difficult
823781,63529,10062,8689,13313,8259,9857,4867,-704756,-52267,-8039,-7120,-11831,-7005,-8644,-4284,-748116,36828,7645,-6289,-8229,2424,-1197,-1863,-803345,-56690,-2668,3325,-4443,-1341,-7301,12221,-43360,-55229,89095,-93518,15684,-10313,831,9614,3602,3786,9429,-3765,7447,-6104,2421,14084,easy
286020,48708,17233,17304,13336,8062,4405,6615,-79568,42682,-6726,3192,3060,2981,5067,-22,-278979,-40650,-7274,1102,-8619,9078,-306,-251,-183322,-24763,30729,17757,-11616,3442,976,-2881,-199411,95657,-83332,15887,-548,38003,-2090,16655,-11679,-2997,6097,-5636,-5373,1282,-229,-2630,difficult
203834,35615,6690,19045,6138,10081,4281,5155,-195182,-24797,-160,-3635,-807,-5808,1349,2304,-192171,-25984,-5721,-15907,-901,-2364,7584,-2692,-124679,-20643,24449,-8307,-1411,-941,4545,-2406,3011,67492,-1187,5341,-5561,30170,-12272,7600,-94,-510,3444,1423,6235,-3039,-4996,286,easy
140355,20385,5410,13287,10694,9694,5954,4069,315494,-2681,5918,-9763,-9486,-6418,-4590,-1425,-50701,-10041,349,-8559,-5187,-6750,-3901,-3411,-129654,-11852,11128,4237,7938,-3871,-1154,546,-366195,-78953,-7360,-1811,-5569,10779,1204,12796,4299,13125,-332,2879,689,2747,-1986,3957,difficult
395381,209307,17235,14064,31978,10587,8500,3537,352400,476126,94424,86273,-830,4906,-1517,6128,1060130,-44952,20637,17010,36106,4268,3594,2525,201044,-25434,28929,86348,8086,6330,6296,15922,707730,-859086,-521078,19518,-73787,8292,-69263,69338,36936,-28020,-638,2062,5111,2702,-3603,13397,easy
436637,61209,20818,9581,18505,18084,16648,5666,-299001,-49213,-15679,76,-13373,-15521,-15199,-4463,-357050,-44547,30629,19936,-3976,-9900,-9428,-2429,-282145,-31270,-1506,11871,-7196,-8562,-10879,-213,-58049,74905,4666,13277,46308,-32135,19860,-8065,9397,-3220,5621,1338,5771,-1451,2034,2216,difficult
949660,202899,41211,37421,19558,19727,18791,10931,-758018,-181803,-36792,-35495,-16833,-14467,-11223,-7617,-239996,-77233,-16100,-773,2821,-9463,-5235,3924,-831566,-94059,-25162,-35249,-10368,-11546,-15481,-7944,518022,-591570,104570,-16826,20692,-9062,34722,-34476,19654,-13189,5004,-2083,5988,-10246,11541,-11868,easy
431719,72309,6591,8524,5533,2499,2923,1425,-416589,-57598,1101,1055,170,2404,9158,3314,-426823,-55038,-632,5276,-342,2377,2417,3260,-383251,-60839,34361,16637,5361,10503,1242,1582,-10234,43572,2560,-5801,-1733,34993,4221,11361,-512,5703,-27,8126,-6741,-1175,-54,-1678,difficult
1249173,194882,60241,47459,16447,11206,7410,5929,-400114,-35046,2443,-40801,-5517,-5271,-2763,-3,306768,301335,-39374,12454,43190,15844,10456,5654,-460530,-135285,8298,-31759,-6924,-5819,-3288,-4213,706882,-767298,336381,-436620,-41817,47672,53255,-44213,48707,-50114,21115,-21663,13219,-13744,5657,-9867,easy
79456,38952,10976,2992,4265,4619,3405,1368,-14196,5064,-9027,-654,-1650,-3409,-2998,-925,180251,-8403,-7607,17145,21692,3021,3258,4511,-43299,-31481,-9016,-1875,-1335,277,-1615,-391,194447,-223550,-13467,-23078,1420,-1409,17799,-19020,23342,-23027,6430,-2744,6256,-4873,5436,-4902,difficult
603642,85565,28023,14169,21561,10665,14171,2001,-479695,-59990,1153,5510,-197,-2133,-8962,-927,557849,44620,65870,69118,65272,2426,9947,4773,-231531,205694,102751,44883,30782,48374,-5854,7066,1037544,-789380,104610,161074,64717,36881,63608,-24235,65469,-34490,4559,45948,18909,-15801,5700,2293,easy
662004,95322,40822,41483,49265,19999,12673,11143,-478120,-40756,-31227,-37055,-44530,-16292,-10978,-8706,416534,-62462,-33955,-33614,-41514,-15928,-10904,-9453,-287037,709,-30957,-10063,-32167,-12406,5540,-6300,894654,-703571,-21706,63171,-2728,2998,3441,23551,3016,9347,364,3522,74,16444,-747,3153,difficult
780749,188933,44033,40998,7099,15535,21869,19254,1413474,10691,63586,11831,10608,13737,5139,941,-721894,-110094,-39678,-31723,-5332,-11112,-15852,-14184,-772468,-183587,-42706,-34311,-5596,-11522,-19908,-18130,-2135368,-50574,-120785,-73493,-103264,-3028,-43554,-2588,-15940,-264,-24849,-410,-20991,-4056,-15125,-3946,easy
602113,72106,16343,6167,7731,9181,4182,2227,-592434,-65255,-6833,2512,-1052,-1657,3630,4641,-278019,-38119,5232,-3764,-4879,-6653,170,216,-131678,961,5020,2365,-2383,8997,3685,2254,314415,146341,27136,39080,12065,-212,-6276,6129,-3827,2496,-4996,15650,-3460,3515,-4425,2038,difficult
366903,97534,14982,19871,7534,10132,7662,6848,424226,26343,-4391,5225,5130,511,-1,-1489,297069,430262,18748,22260,7425,5846,-857,523,-56398,-36540,2166,-9747,-2269,-5616,-4821,-4550,-127157,-353467,403919,-466802,23139,-16582,17035,-32007,2295,-9694,5335,-11462,-856,-3964,2012,-5073,easy
275409,40497,14451,4059,6763,3027,1734,1772,-98514,22571,6306,56870,6833,5338,9154,2012,-265264,-18676,4734,24326,-2577,4200,608,1983,-267829,-21501,15925,1658,-3723,7101,2851,940,-166750,-2565,-41247,-2825,-1572,11191,-32544,-22668,-9410,-1146,-1138,2901,-8546,2243,-29,-1043,difficult
771475,407265,67235,40646,20090,14888,4993,2846,3182517,-188864,262286,132446,52733,30858,2712,5151,502403,281642,-47332,115749,38773,21579,15160,6073,-225227,-278615,-14759,-23040,-13957,-4209,-2453,-1136,-2680114,-727630,470506,-560257,-309618,32573,-16697,-138789,-13960,-52730,-9279,-25788,12448,-17613,922,-7209,easy
812618,114289,28107,23581,19051,17168,24906,20385,-144394,-103023,-23234,-22093,-12408,-14357,-19154,-18632,-557090,-87764,-18315,-19467,-8770,-9308,-21285,-15535,-660409,-72018,-15463,-22697,-15849,-15088,-23067,-17134,-412696,-103319,15259,15746,4919,2852,2626,-3230,3638,-7079,5049,-5780,-2131,-1782,3097,-1599,difficult
1257297,165900,39432,20342,28797,24384,8426,10070,-154272,-142122,-21439,-4847,-14656,-19172,-876,-4453,-1125296,-154335,-36668,-14120,-8583,-18764,-6650,-8627,-1225143,-155861,17244,-7314,-20019,-2769,5777,-2569,-971024,-99847,-12213,-1526,-15229,53912,-9273,6806,6073,-11436,408,15995,-5774,12427,-4174,6058,easy
842223,35092,33019,32487,6954,10039,7827,7907,-411335,209977,-16338,4203,9820,3943,2199,214,-654506,-8727,-16057,-21565,-2503,-7211,-3502,-6216,-824539,-26069,-29578,-32093,-4041,-8676,-5695,-6287,-243171,-170033,-218704,-17342,281,-13521,-25768,-10528,-12323,-1538,-11154,-1465,-5701,-2193,-6430,-71,difficult
1014411,147015,17298,31758,16235,12006,6265,13776,-982760,-132357,-13293,-29862,-11081,-10587,-5232,-12965,-965379,-132103,-13597,-28291,-10626,-10686,-5017,-13340,147021,-87216,-10736,-19379,-8293,-7670,-1470,-11524,17381,1112400,254,44887,-304,2861,1571,8912,455,2333,-99,3016,215,3547,-375,1816,easy
160593,29906,11077,10956,5383,4295,4156,2901,345505,12773,5772,-5832,9153,5623,4486,16525,173377,117452,-8288,13696,-193,20428,4541,4783,45676,-20414,-3068,2007,9045,10968,3374,2822,-172128,-127701,104679,-137866,-14060,5220,19528,-11689,-9346,9238,14805,-9460,55,-1167,-11742,-1961,difficult
45148,52399,8812,5018,3462,3939,2320,2324,1754055,112539,2483,32472,42592,3243,6674,2491,1240022,26182,46861,55231,28267,11047,7041,3820,193071,138042,41657,6452,4209,9702,2255,496,-514033,-1046951,-86357,111860,44378,-5204,22759,-48779,-14325,-24058,7804,-1345,367,-4786,1329,-3324,easy
56694,29633,13270,9039,3885,7352,4451,3352,313651,152148,68936,44099,2597,496,207,348,-46842,-7464,-5777,785,1851,-307,44,1080,-47456,-14245,-10674,-1185,2053,3777,-1021,-2348,-360493,-614,-159612,-6781,-74713,-4897,-43314,-1970,-746,202,-803,4084,-163,-1065,732,-3428,difficult
470048,119137,19019,22318,15822,16477,9777,8845,1542387,804257,311276,179290,106150,25405,59990,79363,157841,-107952,11999,-13880,-9399,-11374,-5865,-4148,-465199,-85987,-5271,-1609,-7156,12215,66,1121,-1384546,-623040,-912209,21965,-299277,-17270,-193170,12271,-115549,2243,-36779,23589,-65855,5931,-83511,5269,easy
880268,90763,30899,33243,19023,21210,7003,6824,-462596,70491,-19652,1130,-10297,-14381,-3203,-2150,-222290,-188,-25267,-22961,31404,4186,12831,2915,1189371,485273,609,4081,22705,-5125,7801,10414,240306,1411661,-70679,485461,-5615,25876,-24091,27042,41701,-8699,18567,-9311,16034,-5030,5065,7499,difficult
74094,29650,7634,4601,5402,6835,4258,3275,1573408,285373,34105,19514,7520,-119,5077,844,63490,-12638,-6197,-3646,-3805,-5865,-3830,-2780,49983,-10665,-4330,-4292,150,-5746,-3238,-2696,-1509918,-13507,-298011,1973,-40302,1867,-23160,-646,-11325,3955,-5746,119,-8907,592,-3624,84,easy
936262,65452,9596,8990,13065,6047,11194,5411,-694963,10505,15041,-6032,-4907,-1139,-7347,-558,-773875,-57457,-3830,-6359,-10674,-2910,-8644,1217,-529318,-26880,1915,-5246,-7305,-3199,-5108,-3443,-78912,244557,-67962,30577,-18871,5745,-327,1113,-5767,3369,-1771,-289,-1297,3536,1775,-4660,difficult
227758,49426,16864,17366,7800,9826,4839,3789,4924,-20431,7686,-9296,4104,-5525,3792,1017,-195000,-39191,-15071,-17108,-5704,-6825,-4362,-1125,887020,367992,-9033,-3238,13537,6491,3746,11112,-199924,1082020,-18760,407183,-22757,6038,-7812,13870,-9808,19241,-1300,13316,-8154,8108,-2142,12237,easy
102678,82565,18149,15453,16033,9182,3491,3094,1240,-72503,-2727,-5832,14252,-3897,1690,1696,-45498,-62723,-17162,-10831,-14525,-8112,-1982,-1737,-73981,-59110,-13213,-13043,-14383,-7843,-2137,-2214,-46738,-28483,9780,3613,-14435,3949,-4999,-2212,-28777,142,-4215,269,-3672,-155,-3433,-477,difficult
